text,source_party,source_name,bias_estimate,model_uncertainity,sentence_id,article_id
Perhaps a bottom-up movement could begin to raise awareness: Consumers could refuse to buy from companies who include these forced arbitration clauses in their agreements.,Right,the-american-conservative,0,0,54ce8d45-da13-4563-8108-dd3a25fdbf86,ed32c09c-4696-46b3-9cd0-261d78744454
Restaurants with at least 60 locations nationwide that do not make and sell their own bread are subject to it.,Lean Right,fox-business,0,0,1431daec-e972-40b4-b539-08cdb3fe2d00,11d36c62-dad7-46af-b1c8-07282ad573eb
"This magical time of year we honor all military personnel and veterans, and express appreciation for your service to our country.",Center,military-times,0,0,bc17fe2c-5ee9-4c7a-8901-7a6adba0ffef,0a0daae3-57f6-4109-8695-3a38445664fc
"So when he praises North Carolina freshman point guard Elliot Cadeau ahead of Tuesday night’s game in the Jimmy V Classic at Madison Square Garden (9 p.m., ESPN), it’s probably wise to pay attention.",Lean Left,nj,1,0,e10a8d60-67a8-41fb-b48e-d16739bf6cda,ac8ae2ab-cb0a-40c6-8141-80432e8511cb
"Through her program, Off-Road Outreach, Buckner has helped more than 1,000 veterans in Fayetteville, North Carolina.",Lean Left,cnn,0,0,3384abe7-e0c6-4f0b-9759-a20fd3d2dde2,f07e395b-c422-4c9d-a94e-4cdb8e670597
One doesn’t get the sense that van den Eijnde tormented himself trying to get the details right.,Left,huffpost,1,0,46e328d8-d9eb-4dda-806f-a5f3454856c8,276105b9-25e9-4f6a-b791-48a1277f1fb3
TWEET Trump did not say in his tweet what he thinks Obama should testify about.,Left,alternet,1,1,6ae3325b-3276-470d-9c39-b3d3a1987e92,981f26e6-b4a5-4dcb-aa62-0d9c23008360
"Nevertheless, Neon’s vigorous awards campaign and its dual trophies (the only two-time winner of the night) could sway voter attention.",Lean Left,variety,0,0,dec1c204-54b4-4043-afb5-ee8ce074c3fc,30499962-b3d4-4d53-a340-60c8b37cdfbd
"Graham Stuart, climate minister; Andrew Mitchell, minister for overseas development; Richard Benyon, a minister with both FCDO and Defra; David Cameron, foreign secretary - journalists tried in vain to get any of them to hold any form of press briefing at which they could be questioned.",Lean Left,the-guardian,1,0,45b90093-4bd8-42ab-93d8-07714b934d5b,42526976-36a9-4c86-af93-a035f033cdc9
"Pols like Gavin and Kamala think they are smart because they always win, and they always win because the Regime Media never let’s them lose.",Right,townhall,1,0,7d5cff1a-023d-45dc-be33-3e1655101cff,b0423067-8912-44a1-9c02-52894c77fe41
"She breaks down why the younger generation is being hit hard, and outlines ways they can boost their credit score.",Right,fox-news,0,0,e6878a4e-7960-44fa-bfe8-bb74e7ce28c5,81fbc4a1-3980-41e0-9ad2-de7d853762ec
"The other games in this series are Wheel of Fortune on Air, Siberian Storm, Wolf Run, and Elephant King.",Right,newsmax,0,0,6663e288-c4e3-44ce-84fa-76b839f4126f,c758f4bb-d4c4-4c37-985e-1f1f026ac925
"Meredith Scardino, our showrunner and creator, and the collaboration with Tina Fey and Robert Carlock - they’re just heavyweights in comedy.",Lean Right,new-york-post,1,0,90c4e512-0df6-4e37-b4de-59f50258d605,16e098c0-2ec7-45f1-9306-59f6c72dd405
"But as Biden’s 2024 reelection campaign heats up, the administration is losing valuable time to make these demands a reality.",Lean Left,the-verge,0,0,f5514638-a4d4-4b83-ab37-160f21be0021,04621a00-6a58-4c15-8f87-9a6ce7cc76d8
"He said he only received a list of students who were eligible, and the student was on the list.",Left,new-york-daily-news,0,0,2a678fdb-014b-4eb9-b489-e415bc068e86,86e7519b-8cff-4d6f-a52a-b4104f2edceb
There are no words to fully express the monumental impact and legacy that Norman Lear leaves behind.,Lean Left,usa-today,0,0,48b72ba9-2dee-4961-adfb-756292ba53a5,92b4f85e-8e7c-41ed-8686-5a84a06940c4
"This year, global grain production is projected to reach an all-time high.",Left,vox,0,0,39573823-d2d3-461e-a6ad-ab383a584671,5c85f0f6-7c3b-40e2-84df-0b9fd10b85c5
"This downshifting is barely perceptible in national data: The Bureau of Labor Statistics reports a slight increase in part-time work since the pandemic started, but that is among workers doing so for economic reasons, because they couldn’t find full-time work.",Left,the-atlantic,1,1,059be2c9-569a-4b7a-bfe6-c2fcb320617e,5de69bc4-6186-403a-89cb-c8f99a584e0b
"His campaign began with gaffes on subjects from Ukraine to chocolate pudding (allegedly), and has recently gone through a few rounds of restructuring.",Left,vox,1,0,3e7353d0-3635-4f56-8e2f-a720ef461d4f,4cff05dc-6733-477c-ae52-63b013b2db75
"GOP presidential candidate Vivek Ramaswamy, a political outsider who has taken many by surprise with... Start your day informed and inspired.",Center,poynter,1,0,b7ece88f-b424-45fe-a39d-a859a0e2c8c4,5c3ed389-dc48-482e-a266-ddc209d43945
Another study presented at the American Heart Association’s annual meeting earlier this month also showed the potential of drones to deliver AEDs to cardiac arrest victims.,Right,newsmax,0,0,a0331761-b66f-411d-8437-7666031f31dc,941ae380-fc22-4451-b555-f12d67cef847
"Refusing to ban abortion used to be the third rail of Republican primaries, and promising a ban was the third rail of the general, but no more.",Lean Left,washington-monthly,1,1,56303267-56cd-43fc-ae55-c3bb1854d1a5,8fa715b3-6b47-462b-aca3-e605057ce773
Around $360m each year comes from import taxes on goods brought into Gaza from the West Bank or Egypt.,Lean Left,the-economist,0,0,acfb44ba-9869-46ac-bc95-fb09e8bdbff9,b6b5fe7c-a690-4be9-aec5-e3d4acfe051e
You only need to fill the tunnels enough that staying in them becomes suicidal and then you’ll see Hamas come out to the surface where Israel can confront them in a straight fight.,Lean Right,hotair,1,0,014e92f1-a197-4a90-ac29-ecb38f6a2929,5aa242f8-9da0-439f-be2c-33cf83e959e1
Al Jazeera: What have recent court decisions meant for citizenship-stripping laws in Australia?,Lean Left,al-jazeera,0,0,8818d9e4-1268-4674-aac6-3fb3843a9d91,e87f935b-109f-4b41-97b2-65b43d690287
Even small gains for women likely feel like a rising tide to reporters ensconced in a boys’ club of their own.,Left,alternet,1,0,be06dad2-03d3-470e-a4c0-a16d3edca243,c73189f5-dcad-4f8e-a375-16df3f87cfcb
"While that isn’t much of an endorsement, they are certainly fun!",Left,jezebel,0,0,e19d6aba-cdca-4964-8bfb-d86abb02d0d6,44500914-05b8-4b84-a4fe-068db4baad77
"He wants us to ask, well, what did the Framers think of this particular problem, and what would they have thought of this particular legal solution?",Lean Left,fair,0,0,c5c59bf5-9f99-491d-8c03-c6d3255af70c,cede04cf-c3b3-4552-8da3-ff50a76443ca
"However, we have learned that AdVon had writers use a pen or pseudo name in certain articles to protect author privacy - actions we strongly condemn - and we are removing the content while our internal investigation continues and have since ended the partnership.",Center,poynter,0,0,e1c8300d-c0d9-466c-bd22-e36b79d894cf,eceae23a-b6ce-4967-ad46-1dfe013f9e48
One of Congress’s most radical Democrats made a poor decision by taking on former champion collegiate swimmer and women’s rights advocate Riley Gaines during a hearing Tuesday.,Right,the-gateway-pundit,1,0,1734118e-c3c9-4060-aeaa-1e6331e8effe,4402d599-3f20-4b07-9042-0bf172ed2e75
That is how we will seek to shape relations with them: so that on balance they have incentives to act in ways consistent with U.S. interests.,Center,foreign-affairs,0,0,7a05e472-0b62-4ce6-8628-b4ae0e6c880b,0470f13a-3644-44a2-81cd-25f62aa40d0f
"He is an award-winning writer, having won best blogger in the state from the Utah Society of Professional Journalists (2018) and best columnist from Best of the West (2016).",Right,newsmax,0,0,787c02e2-c274-4454-9762-fa8f39fc3ce0,a3ae83c4-f254-4ffa-8568-8cf880b4a8e6
The pivotal Battle of Stirling Bridge scene in Braveheart didn’t include a bridge in the film.,Lean Left,the-conversation,0,0,6b2a7c26-6bac-4fd7-9051-f2698135e4d3,f6dffac4-6677-4422-a89a-7ba1815e63a4
Comer told Newsmax he will recommend charging Biden with contempt of Congress if he does not comply with the subpoena to appear for a closed-door deposition.,Right,newsmax,0,0,590cf58b-77de-489b-9d11-ba5010af3772,27953b93-7d84-48b5-9729-bbfa04c5f74c
"Advertisement 👎 Kissinger and Nixon were arguably complicit in Pakistan’s genocidal slaughter of 300,000 Bengalis, most of them Hindus, in 1970.",Center,quartz,1,0,120c0b02-672f-456a-ad1c-ee14cadb3bc8,80e5f802-8f7f-442d-a254-19f091e6da9b
"Compassion and generosity may not keep them safe, but residents say they believe this compassion is restoring some hope in a situation where little can be found.",Center,christian-science-monitor,0,0,904b37c1-2d47-4751-a0e3-b05fa610e0eb,80e4d957-ad32-4ca8-b761-296f395a9bae
"Does Sen. Mullin truly believe that, if the American people first learned of this criminality after electing President X, then Congress would lack Constitutional authority to remove him merely because President X committed his otherwise impeachable crime before taking office?",Right,townhall,1,0,be88ce19-18eb-4e48-97f8-955c6a2e441e,e12f46c2-ec36-41c2-946b-0091c67c453c
"Given how long the crypto world has been dealing with a downturn, what’s driving Bitcoin’s price ascent and similar value gains among other tokens?",Center,techcrunch,0,0,f7d5af41-40b2-4c5c-9b14-0c0f306a5524,3a32e154-c024-4797-a6f8-607899a29db1
"Our ruling class cannot produce great art, science, literature, or martial greatness.",Right,american-greatness,1,0,d5479729-a8ef-43b9-94c8-37e6f4180eea,e88f8459-8556-46cf-93a9-5bbfbdd5cadf
"Adam Scott plays Mark, a man distraught by the death of his wife who opts to undergo Severance, a procedure that divides his memories of work from those of his life at home.",Center,wired,0,0,9bba5a28-64fc-433b-874b-3c4e64e91d8f,73a92a79-e125-48f4-a90e-9c2ae16c9125
"Warner Bros. Pictures’ BARBIE will make its streaming debut on Max on FRIDAY, DECEMBER 15 at 12am PT/3am ET.",Lean Left,the-verge,0,0,86d3fcee-c74c-4f21-946f-b5c9b31e1f1c,5503534c-3173-4f60-882e-bdef9e84685e
"*While Ben Franklin expressed sober misgivings about the Constitution, Alexander Hamilton and James Madison penned a brilliant set of essays known as The Federalist Papers that led to its adoption.",Right,fox-news,0,1,03013d7f-6dc0-4976-af9c-020626af672b,254a8e8f-9bf6-4b39-9e45-86d35d6920b1
"Reps. Jake Auchincloss (D-MA) and Seth Moulton (D-MA), two alumni of Harvard University, mocked President Claudine Gay for citing the school’s supposed commitment to free speech as an excuse for anti-Semitism on campus at a congressional hearing on Tuesday.",Lean Left,mediaite,1,0,3a669eb3-f367-465a-9467-5c7c43cd06f9,57a413b3-1916-41f9-9063-563115ce3fe9
The men who peddled contracts in North Lawndale would sell homes at inflated prices and then evict families who could not pay-taking their down payment and their monthly installments as profit.,Left,the-atlantic,1,1,7f4a030b-074e-4771-8d22-4a6bcf02d2f7,18c09127-bf19-4dcd-abb3-fc1b457ef132
"Nayab says that soon after being held hostage, Saddam threatened her at gunpoint that if she did not succumb to his will, he would kill her and her father.",Lean Right,the-christian-post,0,1,c9a1ce7d-bb4e-4ef7-9868-d9ac9416d4a3,d322697e-f158-4b35-b91f-03551b0735d4
"So little wonder that a word he improvised took hold and spread widely: this was the Anthropocene, a proposed new geological epoch, representing an Earth transformed by the effects of industrialised humanity.",Lean Left,the-conversation,0,1,6a5e9163-c232-42be-b8db-431870ef1e2a,71f2d879-0c3e-4b89-8dbd-3cd801484a4c
They nevertheless appear conservative on issues like abortion and LGBTQ+ rights.,Left,new-york-magazine,1,0,c27828af-ad99-425d-a606-ce71b6c07fcc,838ed339-71f6-4acb-99ea-d11018040ced
"In addition to all the great and glorious achievements, Churchill also left piles of defeat and shame here and there, and so did Moses.",Lean Right,the-christian-post,1,0,b4118621-f58a-4c48-a17a-52ebbff5c693,017f4bfa-0ba7-4a4e-9138-af96463a848a
"Within these songs his even-tempered verses are slightly more pointed, reveling in his own dexterity.",Lean Left,npr,1,0,05299652-dfb4-4862-8b79-d582df06ac19,c5ba0671-15db-4cff-94e0-d5df7619ccba
"Advertisement First, can you transfer to another position or department in Company A where you’ll receive a pay bump?",Left,slate,0,0,2607c9ee-9a4f-421b-ada9-6812f3fd8e4f,0574d39f-acd6-4ac5-904d-eeadc3dcffec
We have no further time for your facts contradicting our agenda!,Right,townhall,1,1,0dab70ec-bf18-4fbd-a424-c8d1cde8684d,0b122e37-ea6d-4255-9ef5-b65b7696a629
The Nobel literature laureate whose darkly poetic novels were built from his childhood memories during Japan’s postwar occupation and from being the parent of a disabled son.,Lean Left,abc-news,1,0,5c8a48c2-889c-4b2a-b2b5-305fbee36073,6e45cde6-fcf4-4edc-9b89-94426c9af329
"In 2012, Superstorm Sandy struck the northeastern coast of the United States, causing nearly $80 billion in damage.",Center,foreign-affairs,0,0,728c0fa9-3634-4c81-8b42-c465c7913bcd,abf9367c-5241-4c57-bb08-0ce3b6bb77d8
"In neither his interview with The Economist nor his accompanying essay, does Zaluzhny ever mention Zelensky.",Right,infowars,0,0,e72ecdd9-115d-4444-b720-7eec5347bb47,e1d80c93-ca4c-4491-afd1-1ad38ac43624
"Who needs Spotify when you can channel Bach, Bartók, Mozart and Chopin with your own two hands?",Lean Right,boston-herald,0,1,2153e970-dfe1-462f-9d01-047665a727a7,dc2443fd-092d-4a05-91ca-991febe807fc
"The Islamist insurgency in Mozambique, however, has yet to be defeated.",Lean Left,the-conversation,1,1,8bf450e5-0fb8-4f3d-af26-331affcdc24e,ada7494b-8ee5-4972-a69d-26aa9a2be530
"Judicial Watch in January 2023 sued the DOJ for records of communications between the Federal Bureau of Investigation (FBI) and social media sites regarding foreign influence in elections, as well as the Hunter Biden laptop story.",Lean Right,judicial-watch,0,0,cd72533e-d56d-4305-94ac-65978b222fdd,c13122d3-06e2-42d2-b471-ce2792063c1d
"President Joe Biden, to his credit, appears to recognise the need for reinvigorated American leadership.",Lean Left,the-economist,0,0,c57110d3-9839-4847-8c2b-f33e7c906e34,0ce5979f-2c9f-429b-a8b3-66836c13ce6c
"The results were predictable: The host, before his departure from Fox News, cherry-picked footage that allowed him to tell the deceptive story he set out to tell, sparking outrage from both parties and law enforcement.",Left,msnbc,1,0,1bce9238-aadf-4fec-acc7-bdfca0d77ec5,5ee7ac3d-c81d-4694-ab09-35fabbe50ec9
"Republicans traded barbs over their respective vows to stand tough on China, with former U.N.",Lean Right,just-the-news,1,1,25f759dc-f611-467a-8549-a512b71786d1,f29ff929-6c8d-499e-9a19-0eee1299cab6
All of this was before the October 7 massacres by Hamas in Israel.,Lean Right,hotair,1,0,deaab59e-4437-4b0c-b312-15fbf55b56b3,5e60f85c-c9cc-4ffc-b998-2acfea62c17c
"To carry out that calling, the Grapevine-based company this year created a political action committee, Patriot Mobile Action, and gave it more than $600,000 to spend on nonpartisan school board races in the Fort Worth suburbs.",Left,alternet,0,0,c5d9e16d-d09b-45e3-b642-a8215a997b49,0906c241-3086-48c2-9426-24073fe229b6
"Orwell’s novel was paired with Aldous Huxley’s Brave New World, whose hedonistic and pharmaceutical dystopia seemed more relevant to a California teenager in the 1970s than did the bleak sadism of Oceania.",Left,alternet,1,0,00aa5447-b82a-4710-8a80-3e842415a52d,04923c3f-d587-4eea-be18-4b6902b5677f
"Set 326 for victory, captain Hope anchored the West Indies reply and then produced some savage hitting to guide his team home with seven balls remaining on Sunday.",Lean Left,al-jazeera,1,0,0dab2990-1ce2-405c-b3d9-f97a23b47db4,54a55c41-c2ab-40d2-aca0-61c40e783959
"We aspire to emulate America, not the dark system of Russia.",Right,newsmax,1,0,b1816b02-59ab-4a27-8cce-078ade38a139,06c69579-2ef6-4fca-b2dd-f10fc59ecdba
So are the start-of-the-season deals enticing enough for shoppers or are they holding out in a cat-and-mouse game with retailers?,Lean Left,cnn,1,0,81a95d27-ef5e-4b11-b111-105f9e9bf968,84d3ceb6-42f5-45bd-8212-15ad2d22d4d6
"DoorDash’s total revenue more than tripled in 2020 alone, and some analysts predict that online grocery shopping will absorb more than one-fifth of grocery sales by 2025, which is more than double its current share of the grocery market.",Left,current-affairs,0,0,9eb65c1f-fb9d-4f52-8c2b-86755d313ef5,836e8236-f7e8-4288-8d52-1b7801a61084
