text,source_party,source_name,topic,bias_estimate,model_uncertainity,sentence_id,article_id
A spokesman for the Evanston school district did not respond to a request for comment.,Right,the-gateway-pundit,Politics,0,0,2e3691bb-0e0e-45cc-a4a4-aa9cd64e8840,0cd70710-f07c-442e-8cbf-da2c0206e481
There is a confirmed active shooter on the campus of the University of Nevada Las Vegas.,Right,the-gateway-pundit,Security,0,0,8a6dd582-713f-4618-b0f8-e405cba9a6bf,3aaf16cf-79ed-489e-bcea-34136662f5eb
"Vigilant News Network (VNN) is a soon-to-be launched news outlet that will eventually offer 17 hours per day of - mostly live - news programming, seven days a week.",Right,the-gateway-pundit,Conversational,0,0,65858afa-30e6-49e9-b498-157a06799f4a,51f93818-92f7-4411-9983-846f79f7a92e
"She was told this was not a point of order, and the hearing briefly paused.",Right,the-gateway-pundit,Conversational,0,0,1c913eb5-c724-44a5-b2fb-ebc725091bb8,b3dd570e-b01b-440f-9e97-281921a65836
FIRST LOOK: Las Vegas police seen on the roof of UNLV responding to active shooter situation.,Right,the-gateway-pundit,Security,0,0,0093f22d-3370-49ee-bdaa-85256d8ffe0a,3aaf16cf-79ed-489e-bcea-34136662f5eb
"Representatives of the group declined to do an interview on the display, instead referring media to the Satanic Temple website.",Right,the-gateway-pundit,Geopolitics,0,0,b47db2aa-3491-4dfd-b2ec-a95ed9eb4dd5,58f2ecab-e7c0-44af-9384-0c1fdbcc66d3
"While Biden might truly believe he is the best Democrat to beat Trump, Chalian said, the former president hasn’t even sewn up the Republican nomination yet.",Right,the-gateway-pundit,Conversational,0,0,1fb549fd-9f70-446e-a814-dd63abcb8d4b,d12795a8-3821-4b74-b517-651a037bc7b3
"READ MORE: pic.twitter.com/KHlpqTkRuY - KSNV News 3 Las Vegas ( ) December 6, 2023 At least one suspect is dead, according to Fox 5.",Right,the-gateway-pundit,Security,0,0,b0ed8828-b7bf-4a27-9074-a42766c17a9c,3aaf16cf-79ed-489e-bcea-34136662f5eb
The Daily Caller reported Lee eventually bowed to reality and withdrew her point of order after conferring with her staff.,Right,the-gateway-pundit,Politics,0,0,81d588be-1e83-4271-bef9-c902502ac7d8,4402d599-3f20-4b07-9042-0bf172ed2e75
This year there is a new display for people to view from the Satanic Temple of Iowa.,Right,the-gateway-pundit,Geopolitics,0,0,b55fffeb-09cc-4862-914e-8233dd1d84fb,b8f24eb4-10ab-4d63-ae25-353c655ee67b
"Nearly two-thirds, or 63 percent, now say they disapprove of Biden.",Right,the-gateway-pundit,Politics,0,0,6d4f82b5-57f2-4f64-8cc5-18324f287e32,f89ddc99-cf73-4f0a-940a-2a7a2981297b
Elle recevra tout l’accompagnement médical requis et vous remercie pour votre soutien.,Right,the-gateway-pundit,Conversational,0,0,00c388b1-bb67-4dd7-ab88-9f860c51e46a,8b8e7fd3-e9a1-4c7f-94ee-cc6175b42307
March 2012: Joe Biden met with Andres Pastrana Arango - the former president of Colombia who Hunter was doing business with - at his personal residence.,Right,the-gateway-pundit,Politics,0,0,64388c9e-b77b-4587-a4b3-8fbda693f017,d2119361-74fb-4cf4-acbd-335df1377742
May 2017: Joe Biden met with family business partner Tony Bobulinski TWICE.,Right,the-gateway-pundit,Politics,0,0,68208100-3f0e-40cb-85ec-984bf0110488,d2119361-74fb-4cf4-acbd-335df1377742
"Jared Polis, Denver Mayor Mike Johnston pic.twitter.com/w8Dviovcsn - CBSColorado ( ) November 29, 2023 A spokesperson for Johnston’s office confirmed that his car was stolen but declined to offer additional details about what had happened - or where.",Right,the-gateway-pundit,Conversational,0,0,67aa66b2-aa69-4ff4-a5a9-046c43b5611a,6ff89dae-c57b-4a0c-a265-225c90069e48
This week Muckraker was in Colombia where he found a hotel packed with Chinese nationals and military-aged men.,Right,the-gateway-pundit,Politics,0,0,531b6d57-c236-49f7-9d0c-e73f4804c7c9,cba377a9-38fc-4d17-95c2-9c0961da6e5f
"The Ardsley Acres Hotel Court, located at 560 Saw Mill River Pkwy, Ardsley, NY, has been the home of migrants since June 2023.",Right,the-gateway-pundit,Economics,0,0,218c486c-d22b-45e1-862e-980ac860113c,349df346-b7ba-4c80-9f48-3bf4bd024f4a
"Pence, who has appeared before a federal grand jury as part of special counsel Jack Smith’s probe into Trump’s efforts to overturn the 2020 election, has not been considered a major part of criminal proceedings in Georgia.",Right,the-gateway-pundit,Politics,0,0,3d918de0-9c65-4209-9640-ffa5b50dddc7,6f0f72cf-e38c-4880-af72-234076e4b27a
Six Trump electors were indicted on felony charges by a grand jury in the Eighth Judicial District Court in Nevada.,Right,the-gateway-pundit,Politics,0,0,21ffa481-3b71-4443-a077-703210056e76,60136aed-bf0d-47c5-a351-bd36ecaf0ad1
Oversight Committee Chairman James Comer and Judiciary Chairman Jim Jordan fired a letter off on Wednesday to Hunter Biden’s attorney Abb Lowell.,Right,the-gateway-pundit,Politics,0,0,a2664ecd-9ec9-4a99-8a5e-133fcb35c6ee,d1edbd9f-4eb2-49f1-8bc8-fecef287806a
"But most of the $70 million in grants issued since 2020 - $60 million of which flowed since Biden took office - reflect the administration’s approach to DEI initiatives more than any clear attempt to tackle potential threats, according to Mike Howell, director of the Oversight Program at the conservative Heritage Foundation.",Right,the-gateway-pundit,Conversational,0,0,a080acdc-8078-42fe-8052-4c2392769bde,c132793c-b84e-45b5-8d0f-7d114ca0ac78
February 2016: Biden flew Hunter and Jeff Cooper - a family business partner - to Mexico City for a business trip aboard Air Force Two.,Right,the-gateway-pundit,Politics,0,0,77687927-ae76-4d43-b559-dcdc2ec68eeb,9b3bf6e0-98d0-4512-89fe-6f6090189220
"VNN has invested significant resources into building out a world-class app that will allow viewers to stream VNN on AppleTV, Firestick, Roku, our website or wherever you stream your favorite programming.",Right,the-gateway-pundit,Conversational,0,0,8f0b1972-a315-4aab-98eb-185d7e7c801b,51f93818-92f7-4411-9983-846f79f7a92e
"CNN reported: Prosecutors in the Georgia election subversion case against former President Donald Trump have officially listed former Vice President Mike Pence as one of the witnesses who could be called to testify at trial, according to multiple sources familiar with court documents that remain under seal.",Right,the-gateway-pundit,Politics,0,0,6b17a14d-9cc3-486c-9085-6d93ca1eef64,6f0f72cf-e38c-4880-af72-234076e4b27a
It has a positive ripple effect across society - less disease and debilitation and revenue for governments to provide public services.,Right,the-gateway-pundit,Health,0,0,a247dbfe-92f3-4961-bae2-d972f8612648,e4bfb4d1-e46d-4330-9ccc-5c2c95053e92
Kevin McCarthy was ousted as House Speaker in October in a 216-210 vote after Rep. Matt Gaetz filed a Motion to Vacate the Chair.,Right,the-gateway-pundit,Politics,0,0,e3a7632f-8aa2-448d-82e9-350e6abd3666,916da24f-6fc9-4ff0-be51-1120a8755843
"While Biden might truly believe he is the best Democrat to beat Trump, Chalian said, the former president hasn’t even sewn up the Republican nomination yet.",Right,the-gateway-pundit,Conversational,0,0,1eb08153-a3e9-4c48-b978-a1b0b7a9648c,b07687b3-e204-48ec-8ef8-bdc61818edd4
"May 2016: Joe Biden met with Eric Schwerin - the former head of Hunter’s private equity firm - for dinner in Washington, D.C. 13.",Right,the-gateway-pundit,Politics,0,0,f34eed25-a671-4010-9ee7-702b2e62ec97,d2119361-74fb-4cf4-acbd-335df1377742
"Fulton County prosecutors put former Vice President Mike Pence on a witness list to testify against Trump in DA Fani Willis’ RICO and conspiracy case against Trump, according to a leak to CNN.",Right,the-gateway-pundit,Politics,0,0,2420873e-d2d9-405a-b072-c3dc1bc8f027,c19ec56c-14bf-4b19-8cb9-b3c62edfdf81
"DHS declined to discuss the TVTP program, or answer questions about how competitive the grant process is or who makes final decisions on where the money will go.",Right,the-gateway-pundit,Conversational,0,0,5b5c92dd-a7aa-4641-afed-c51197b9aa01,6d4d90cc-beba-4829-aa87-301188607833
"With this in mind, they won’t stop with alcohol and soda.",Right,the-gateway-pundit,Health,0,1,e9455a5f-d1db-45a4-9c11-89ed2323f29d,e4bfb4d1-e46d-4330-9ccc-5c2c95053e92
"Approve: 37% [-2] Disapprove: 63% [+2] The Economy Approve: 33% [-3] Disapprove: 64% [+1] [Change vs October 27] CNN/SSRS | 1,481 RV | 11/1-30 pic.twitter.com/dTXFPbGcMN - InteractivePolls ( ) December 6, 2023 CNN POLL: Joe Biden is polling lower than Donald Trump and Jimmy Carter at the same point during their presidency.",Right,the-gateway-pundit,Politics,0,0,02832b57-674e-42ac-a0d9-0eaed0969312,f89ddc99-cf73-4f0a-940a-2a7a2981297b
WHO 13 News went to the Capitol and gave an inside look at the display.,Right,the-gateway-pundit,Geopolitics,0,0,34f2f505-675b-4dec-ac20-fb5c12fdf1d1,b8f24eb4-10ab-4d63-ae25-353c655ee67b
The alternative electors were forced to admit that Joe Biden won the 2020 election.,Right,the-gateway-pundit,Politics,0,0,2d956abe-cf88-442d-a83f-3d1bc562f72b,6c4168c8-7eb9-42c7-a271-e5a327d721c0
Massachusetts Rep. and ‘Squad’ member Ayanna Pressley held a press conference this week to announce that she is pushing to allow incarcerated persons and people as young as 16 to vote.,Right,the-gateway-pundit,Conversational,0,0,a34fbcee-eca1-47b1-8f3a-a37aada7ab46,b21613f8-50c3-496a-b3d8-00fce03a4fb8
"While most newly elected officials choose a bible for this type of occasion, incumbent Smith brought a stack of books to the ceremony instead.",Right,the-gateway-pundit,Politics,0,0,31113dd0-d4f4-4a49-859a-37aff13dceec,124c6266-f197-46ee-bdff-8b9eef3e95b6
"All of the signs posted around the hotel come with a Chinese translation, indicating that this is a common meeting place for people of Chinese origin.",Right,the-gateway-pundit,Politics,0,0,a0a79cab-5cc6-42a6-a1d1-ca33176dfcac,6f4dab80-00b6-4ba9-b7ad-a04c540afabb
"NEW: Per CBP sources, there were over 10,000 migrant encounters at the southern border in last 24 hours, including 8,400+ apprehended by Border Patrol after crossing illegally, & another 1,700+ encountered at CBP ports of entry.",Right,the-gateway-pundit,Politics,0,0,5da3367f-52d4-4bd2-867e-04e3159b5bbf,15c8151c-3fe4-4c7b-a2a8-9188e0c2cd19
"This includes 10,200+ Border Patrol apprehensions of illegal immigrants, amongst the highest daily totals for BP ever recorded.",Right,the-gateway-pundit,Politics,0,0,b2cfd1ef-e75e-4e91-9a89-9408f05c8bbd,15c8151c-3fe4-4c7b-a2a8-9188e0c2cd19
FIRST LOOK: Las Vegas police seen on the roof of UNLV responding to active shooter situation.,Right,the-gateway-pundit,Security,0,0,ff74223d-b80e-451a-97de-5551c858460e,7d5c048f-3742-44ea-b01c-b80c329ec66b
"WATCH: BIDEN: ""I wanted to play lacrosse, but you had to choose between lacrosse and football ... I was the runner-up in the state scoring championship!",Right,the-gateway-pundit,Conversational,0,0,d53bb375-7c61-4e87-8dba-bb9b0e41a82f,947eb8a2-3687-45e3-a2e1-99ea50fee3b0
"The grants are not confined to DHS - the State Department, FEMA, the EPA, and other branches have similar programs - and critics agree the overall goal of such policies is to corral speech into preferred spaces and proscribe it from countering preferred narratives.",Right,the-gateway-pundit,Conversational,0,1,c5e116cc-b48e-4cc0-909f-2298c20a68e2,6d4d90cc-beba-4829-aa87-301188607833
"In a letter obtained by DailyMail.com Wednesday, Comer and Judiciary Chairman Jim Jordan responded to Lowell, demanding Hunter appear behind closed doors or they will take legal action against him.",Right,the-gateway-pundit,Politics,0,0,9f91489b-7f44-430b-93c3-ce4db3880fe7,d1edbd9f-4eb2-49f1-8bc8-fecef287806a
"She demanded that a witness statement, because it referenced her personally, be censored, even though Lee had barely finished attacking that witness.",Right,the-gateway-pundit,Politics,0,1,3d8995c7-b664-46a7-a574-9919c6abe78c,3e663ca5-60b6-42cf-9e98-ff8f99a9123e
It is a major winter party and the five inches of snow that fell on Sunday simply adds to the festive atmosphere.,Right,the-gateway-pundit,Geopolitics,0,0,8e29be02-9d71-4b55-bc2e-08c0f1d9df34,57ecd6c5-793d-4b25-a0e2-d55222266b59
"Obviously Goose Game is a masterwork at what it is, which is physical comedy.",Lean Left,the-guardian,Entertainment,1,0,e639af08-b321-4298-9fb2-b781d23531d3,f86d2a54-fcd2-4d90-b4c8-3c15a2614586
"Since 2001, the year of the attacks in New York and Washington, so-called centrist parties have been steadily weakening in almost all countries in the west.",Lean Left,the-guardian,Diplomacy,1,0,ff7f5208-3c67-4330-a71e-8705ce8c98e1,d1ecd7b3-a512-4f52-8d2c-5eb960489472
"Here, bleary, ecstatic passages break up the squelchier, ravier and occasionally more punishing highs.",Lean Left,the-guardian,Entertainment,1,1,017a1c83-3ef7-40e9-9b9a-b0621cee769b,9b7cf209-0a24-4c9d-a497-253a56cd8652
Orla (who surely grows up to be a politician) would be proud.,Lean Left,the-guardian,Entertainment,1,1,b8c633dc-961a-43da-a587-1aa9dea45f23,8d1a11ab-4700-4385-8722-df518ad4565c
"Unsurprisingly, the claims he’s making are the usual lies and bluster.",Lean Left,the-guardian,Diplomacy,1,0,71666f53-97e4-4e69-a2c0-1149f766d0ab,83001320-03da-4bf7-b5d1-ac98d2c86ef4
With the chorus dressed in black - and performing Adam Murray’s muscular choreography - they resemble a group of contemporary dancers in rehearsal.,Lean Left,the-guardian,Entertainment,1,1,6b4ff417-98b6-47b9-b06a-acba114a558a,2eeccc98-7db7-4a8e-aa91-915fe29ed8d4
Gravik got to show off his Groot-like powers (a nod back to that computer screen G’iah was looking at).,Lean Left,the-guardian,Conversational,1,0,e4f2f814-7ad2-4713-a63c-1a29795337b3,9c6630c6-1bab-4917-87f9-27a5027c1208
"I hate an overloaded plate, so I am deeply happy with just two or three vegetable dishes to accompany the meat.",Lean Left,the-guardian,Conversational,1,0,de74747d-ac07-472d-b758-dd12e8a9fe8d,ee4aee6c-6d3d-4855-9039-ed7fee84aaf3
He looked at Victoria despairingly when I asked about his mix of Englishness and Irishness.,Lean Left,the-guardian,Conversational,1,0,3ca239c6-2161-4ba3-8422-ad7e87b3542a,7aab75c0-fa79-4e78-8078-6722a7fbcbb3
It has also raised the stakes of striking the wrong tone.,Lean Left,the-guardian,Conversational,1,1,8f75fe73-7c3a-42e6-894f-d85510cd3ed5,2b6b64fc-db68-4e1b-a2b0-dc180ea29562
"Overall, the 8 Pro does a better job than any other phone camera at producing great images with the minimum of effort in tricker situations, such as fast-moving people or dim light, making it a fantastic point-and-shoot camera.",Lean Left,the-guardian,Gadgets,1,1,07b8af44-49eb-49f6-ae65-71e458bfa0e7,817832fc-3d15-40e5-b7a9-1f7b672c267d
"The effects of the industrial action by the Aslef union in the long-running pay dispute will vary significantly by region, with icy weather compounding the misery for rail users in places.",Lean Left,the-guardian,Travel,1,0,b20cbde8-9cc8-434d-9250-1a67d5711fb7,d57bfb1f-4fda-40fa-afa4-965e14c60a75
"Instead, they are concerned with online safety, digital markets and data protection.",Lean Left,the-guardian,Conversational,1,1,a2975ed6-7d5c-454b-a3ef-3a48056a086b,3fc06960-a21e-450f-9000-ce0ad2829a3f
"A lot of them come from Deb and Billie’s unabashed irritation at everything Josie says or does, but the show is also a sendup of Sadler herself.",Lean Left,the-guardian,Conversational,1,0,a353cad3-9aaf-439b-9978-17e546489e46,03e80f35-7427-49a2-a700-014167b3d7c7
"6) Sevilla 2-0 Real Madrid, La Liga, 3 November 2007 Two silly tackles resulted in two yellow cards for Ramos five minutes either side of half-time.",Lean Left,the-guardian,Sports,1,0,76a0a67a-a939-4c94-bf92-30a6ee789d8b,964fbb8a-871c-4e7b-84e3-0eb3143d5e4a
The director of Kill List unleashed on a film in which Jason Statham battles giant prehistoric sharks?,Lean Left,the-guardian,Entertainment,1,0,066b41cb-52e7-4138-aba1-3fd809ccfd70,1c1207ee-8a79-4329-adb0-987005ca4969
"A new mode of presentation, perhaps, but still the same old comforting, boozy, spongey, creamy, dinner-party classic.",Lean Left,the-guardian,Gastronomy,1,0,6fe6dc0e-4bc8-4c47-bed4-fafa703f19ec,81eb4d0b-71f2-407d-8daf-8179db8455f5
"His influence was never far from the Springboks team as they defended their title in France, but the outspoken coach has also courted controversy at times.",Lean Left,the-guardian,Conversational,1,1,32d3715e-2bd5-4e22-8812-8ac477fa3abd,d9eb82aa-ffbd-4866-8612-412b02c777cd
