text,source_party,source_name,topic,bias_estimate,model_uncertainity,sentence_id,article_id
Christ is the defining word that gives every person identity and meaning.,Lean Right,the-christian-post,Religion,0,0,dd9dda2c-7db2-4e42-a731-0b50a12923c6,6cdaa638-6c48-4775-a7ce-384d12c85b00
He said the company’s executives ignored his outreach about the problem.,Lean Right,reason,Politics,0,0,57fca4c5-20f7-429b-be54-b950858a62ac,b064bf27-72f7-41f9-b698-b70aa3a74e61
"Here he was with his dad - ALL the men in this family are big guys, happy guys.",Lean Right,hotair,Security,0,1,2ae1e5a3-6640-4cb1-a655-61a012b2d978,cac166d0-2c12-4bba-846f-00df5dde8639
"Along the way, he encounters presidents, prime ministers, kings, kingmakers, revolutionaries, gangsters, heavyweights and snake oil salesmen.",Lean Right,washington-times,Literature,1,0,5d580743-088c-4752-b2b6-973b12190fa9,9a9d2ece-a36c-4ca4-b204-d3f1fed17c94
"And Charlie came up with a very good lawyer from Wilmer Cutler's, I believe.",Center,cnbc,Finance,0,0,2e4640ac-19fa-4760-be5c-2f86b974fcb4,be79a248-9cf6-4d09-9688-2a369f6e65d9
"These acts threaten West Bank stability in the immediate term and take us further away from a future in which Palestinians and Israelis can both live in - both can live in peace and security, in two states,"" Miller also said.",Lean Right,just-the-news,Geopolitics,0,0,f6c70bd4-e280-4eed-ac75-838086eaec9e,130f5862-24f2-4b93-9156-2001eff99f08
"Of course, the philosopher was joking - but with a touch of truth, as he is known to do.",Lean Right,rt,Geopolitics,1,0,c6492eef-5bc7-4e09-895a-c2a077a16541,85badec9-2ae4-4169-b698-a68400c19e07
"Experts in Taser use who reviewed the logs called these incidents highly suspicious.""",Lean Right,reason,Security,0,0,959b925d-8746-4572-a03f-e2abfa86757c,1499c014-bf89-446a-bdc4-f3c8ad3937e7
"Before your resentment continues to build, try having a rational conversation with your daughter’s half-sister so you fully understand the circumstances.",Center,detroit-news,Family,1,1,e9b57035-c93c-43b3-a692-a0bd0de67871,14b5ed06-8f5e-47cd-94c9-3686bffcc401
"So now we’re in this strange world where we have people who are using the Steam workshop who are making $500,000 per year building items for other customers.",Lean Left,the-verge,Conversational,1,0,d69c226c-6427-487d-a5c3-d97d77f89441,2ca26c2c-061d-4738-a61d-f1a8053c18a7
"Having previously been the means by which civilization crawled out from the old Dark Age, science today is festooned with corruption.",Right,american-thinker,Environment,1,0,b12b4096-539b-4716-948a-e830a3534564,04b6c5fd-4a31-43cf-ad32-981140a36e9a
"Due to the Communications Revolution, on a subway or runway, at home or abroad, 24 hours every single day, people possess the ability to casually survey and/or directly engage in politics.",Right,american-greatness,Politics,0,0,cd72f670-936c-44e1-b4d6-6c471714809a,f53275b1-fdb4-4cb5-bb19-72cc5ba09034
"All games, devices, and implements borrowed from the institution come with a how-to information pamphlet.",Left,alternet,Politics,0,0,671b7918-2d60-4ac9-98b6-2eb3d9e06801,ae68df7a-4804-4f48-a1c2-27d892cf1a34
"It makes you fast, you learn your lines really fast, it hones a lot of skills.",Lean Left,vanity-fair,Entertainment,1,0,442af3b2-c87e-4a64-83f0-6a37babef842,75320854-69df-4abc-9d0e-809573caac82
"Photograph: David Bebber Smoke Screen: My Fugitive Dad Widely available, all episodes out now What do you do when your beloved dad tells you he’s not quite the small-town family man you think he is - but has been on the run from the police for 50 years after pulling off a $215,000 bank robbery?",Lean Left,the-guardian,Entertainment,1,1,1762e30d-0f2c-46ff-af1f-1b4a8ad3152c,5956352b-f26c-4a76-accc-6c048473e45c
"In November 2019, two of the fingers were broken off along with the marble scroll in the fingers held, a representation of the alternative constitution that Brown and others wrote.",Left,salon,Politics,0,0,3551879c-f49f-450b-9125-63b47a0cdc63,2acab598-550f-449b-b2ab-eaa79b9842f5
"Billie Eilish Was Made for This: ‘Being a Woman Is Just Such a War, Forever’",Lean Left,variety,Entertainment,0,1,56d45144-94b7-4ea3-96b4-6e8907e8e8a6,e4f7cd8c-de7d-435e-ac80-b13d99f9d386
"What this advertising boycott is going to do is, it’s going to kill the company.",Left,daily-kos,Politics,1,0,247350e8-0f1b-4c90-b83d-7b989e730a0c,40e70223-ab56-4e94-8d92-2eb7adc512c8
5 MTA chairman Janno Lieber joked that he is waiting for New Jersey officials to consult with him on tolls for the Jersey Turnpike and the Garden State Parkway after they bashed the New York City congestion pricing plan.,Lean Right,new-york-post,Conversational,1,1,4b67630b-8d52-416f-ad91-a76a142992de,19005e81-9b47-494a-aae8-0f32d1c2dca6
"Investments were increasingly focused on environmentally sustainable options-85% of new energy projects were in renewable energy, compared to an average of 63% over the last five years.",Left,alternet,Conversational,0,0,2b1ef639-5652-42b9-b956-0f774b582d9c,30454b58-2d09-43ac-a87b-b09e572832e6
"He was too suspicious of democracy and human rights, but it was because he had seen demagogues like Hitler rise to power through elections.",Lean Left,cnn,Politics,1,0,6a8ea7c4-b857-4143-9003-1819e59f39ab,56e619b7-5082-4c86-91da-515b695b49b6
He also lamented the gruesome slaying of a Virginia resident this year in a D.C. hotel.,Lean Right,washington-times,Conversational,1,1,7ea27579-9ca7-4848-bfa0-d7bb15ff2d94,dd4725a1-9cfb-4a81-a030-0894f507931d
He created in the mind of Western liberals the concept that the Palestinians were the underdog and that Israel was a colonial superpower.,Right,townhall,Conversational,1,0,51a0a6bd-f1d6-4ac8-ad4b-747869b7ebeb,9c5c233f-6ab0-43b5-8fa8-5d424c429746
"She recalls a moment while sunbathing, when a small glass of pineapple juice serendipitously materialized.",Lean Left,vanity-fair,Gastronomy,0,0,6cc10fef-35f4-4bea-be34-7e13ec8e89d2,661f8cf5-0137-48f8-8c35-f897255d9593
They took care of a threat I was not aware of.,Right,townhall,Politics,0,0,46ed0af6-3b6b-4e52-ac4b-5b9f4a1d7235,ec6a104a-07d5-4617-b502-458964a101a6
"She had left the Holy Family Catholic church to return to her apartment to get a jacket, but bled to death as troubled neighbors were unable to reach her.",Lean Right,christianity-today,Conversational,0,0,8dd700b5-c0d3-452f-aaab-fd1d471a152c,01c5ba62-2ea6-4670-b824-19c60cff4dd1
A private service for immediate family will be held in the coming days.,Right,townhall,Literature,0,0,d4ee3569-3644-4f08-a737-07de1fa44867,85625bbc-498c-4d09-b0eb-b523348e48a7
"Spiritual First Aid is a biblically-informed, evidence-informed and trauma-informed course which uses videos, practical lessons, role-plays, and 20+ tools to teach peer-to-peer emotional support and care.",Lean Right,christianity-today,Religion,0,0,6d141a78-3437-4aa5-98cc-c60f0c380738,3d473d50-d05b-4d3a-b52c-1085306304da
"She became the symbol for white recalcitrance for that entire year, when in fact she was never in the school.""",Left,alternet,Conversational,1,0,5497db8b-f868-4a77-b894-142c6fb74cff,9fd4894b-d828-4d5b-a4d7-38b91de27147
Photograph: Jack Barnes/Netflix Suddenly I remember the scene in which Squid Game players soften their candies with spit.,Lean Left,the-guardian,Gaming,1,0,97509b94-7e5a-45c8-b41f-9e581848d228,60127dc3-e044-4c7e-a041-f784b8a0490e
They were failures because they saw clearly that a choice would have to be made: freedom (abolition) or slavery.,Right,newsmax,Conversational,1,0,906a0adb-28bf-48c4-a2d7-99c4e38bd8a5,82640db5-af07-4ee3-ae0c-5e692c486ab6
If they’re not busy gaslighting you they’re threatening you with murder.,Lean Left,the-guardian,Conversational,1,0,af7171d8-62ef-4e5a-b581-93c2e9dd1da1,77752c84-eec9-41af-af6d-976c885fd393
"Very much like last season, where we barely got a point between October and April before an extraordinary last-day escape - we’re a British summer time team; clocks change, it’s cold and dark, let’s wait for spring.",Lean Left,the-guardian,Sports,1,1,475035d7-17a0-427e-8a04-147891d8bb02,7d17a5b8-296d-45b7-ba30-5c8a5f39f3ee
"[92] With increasing wildfires, victims of fire, heat and smoke inhalation need urgent medical care, while wildfire evacuations require police management.",Left,alternet,Environment,0,0,9c4e1417-3331-4d4f-be7c-a740ede63bcd,1a024a72-2931-419c-9aea-07b2cf8de130
"They insist we lie, that we play along and indulge people.",Right,townhall,Conversational,1,0,343790cd-492d-44ce-ac25-c1d8f8d83d04,68577669-0cb8-4773-bd4e-d0036440bff5
"With defeat inevitable, the defenders turned on the civilians with torture, rape, and executions.",Right,american-thinker,Geopolitics,1,0,3e2dd234-7c06-404b-a169-930e5bc3777d,c78b96cf-9851-432f-b0c5-d31527fc90d0
That’s why they’re repeating woke talking points against Jews and Israel.,Lean Right,the-christian-post,Geopolitics,1,0,a004a8a4-29a0-4f6f-b7fa-7c08bfdd735b,176ad34b-a9a5-42b2-ba10-0409ed946e32
"Drop-dead gorgeous and in need of a partner for the glamorous Winter Ball, Quincy suggests a fake-dating ploy in return for a favour.",Lean Left,the-guardian,Conversational,1,0,7100bd91-96ef-4ce0-ac8d-39e1f49a921e,ebf0d113-b93b-4976-b07e-86861e3e6669
"Uncertainty about the outlook for interest rates, which the Fed began hiking in early 2022 to cool the economy and ease inflation, has spread in recent weeks.",Center,cnbc,Conversational,0,0,f58a0698-9991-4f61-bd27-497b42a0fae5,6c9acb42-741d-4faf-8598-4889b6b791b8
"Called dry storage, it’s air-cooled so it’s lower maintenance than the pools: it’s designed to keep the radioactive fuel from overheating without using water, pumps, or electricity.",Lean Left,the-verge,Conversational,0,0,36694ab5-d760-4101-a4d1-4a92bf10c671,880355cf-c7ab-4d8f-8930-c3e5d3815d4c
We’ve been warning about this slippery slope towards normalizing pedophilia and child pornography in Hollywood for many years.,Right,newsbusters,Conversational,1,0,80fd11de-733e-4d18-95c5-e4b09861e0c2,008d33d8-563e-471c-a336-0d897dc8828a
Lankford noted that Homeland Security Secretary Alejandro Mayorkas has even called for reforms to the asylum system.,Right,infowars,Conversational,0,0,4c72d39f-0a2c-490f-8155-06ee6ef954a8,9072f800-7530-4de2-b2de-f0c7c676d40d
The action featured activists wearing inflatable Pikachu costumes and a slogan calling on Japan to say .,Lean Left,the-verge,Environment,0,0,fd67fba8-9bb1-403c-bfcf-4912e5373126,7bde9965-252d-4013-abd4-ed098d0a2ce5
"Daniele Badolato - Juventus FC // Getty Images The coach’s whistle blows while McKennie is still messing around like a high-school gym rat after practice, and he sneaks in one more jumper.",Left,esquire,Conversational,1,0,08fae27b-eb25-4b8d-b30d-7d7a6ce145bc,a74788c4-2916-42c0-9f70-52b175b9be92
"For example, Dr Wong said that understanding these complex systems through this law could help study environmental change and its impact on Earth.",Lean Left,the-independent,Conversational,0,0,98672a26-7a08-453e-99de-6df45582bd29,dfbdc6a1-fe17-4ad9-a33d-c2564a5c7a68
"For the study, Louapre and her colleagues compared more than 20,000 people newly diagnosed with MS with nearly 55,000 people who do not have MS. Each MS patient was matched with three healthy people of the same age and sex.",Right,newsmax,Conversational,0,0,542664bf-64ce-4a9e-9fcc-e4b01ddec0ab,fa89abc8-f753-4cb4-8120-c349c56bdeb5
"The Municipal Water Authority of Aliquippa, Pennsylvania, was the system targeted.",Right,townhall,Politics,0,0,7d9bc02b-3d8a-4c5f-9cf6-145013350cc0,d5ceefa0-3ae7-4a96-b893-584f66317fa8
Newcastle dominated the opening 10 minutes by penning their opponents in their own 22.,Lean Left,the-independent,Sports,0,1,4c5150d8-8a9d-443d-bcc4-3aa83d4f099d,e7a58323-2bc3-4f32-a665-355abd8a0ff5
The whole purpose of the First Amendment is to keep the government out of the business of speech so that individuals can decide for themselves what to say and hear.,Right,newsmax,Politics,0,0,20e12fde-4cfb-4d4f-b2ce-2a05d3c4404f,92a29230-2801-48f4-9400-225e4f3e0d85
"And according to the National Center for Missing & Exploited Children, Meta accounted for more than 85% of child pornography reports, the Wall Street Journal reported.",Lean Right,zerohedge,Politics,0,0,7a2cf7bd-3614-4013-ac9f-24af73ec230c,9726150d-585a-4e1e-aae6-a4f51736bf08
"In her 20s, she was involved with a man who she says abused her physically and emotionally.",Left,mother-jones,Conversational,0,0,a983009e-845d-4304-b063-35b1225df39c,33ad5319-c1a8-43a6-b469-26cd2eb5e34f
Here's how Justice Barrett described the case at the outset of her opinion.,Lean Right,reason,Politics,0,0,59158737-b902-468e-a507-adff4011aa65,879c4858-6208-40a2-8182-0aed7b51f572
"Years later, after Walter became sheriff, he quietly reopened the investigation to find Lawless’ true killer.",Right,newsmax,Literature,0,0,64662134-fcb6-4ea0-961f-7e1a18eda32d,a711d6b3-5d52-4ce5-96af-a5fa90b93a83
"It’s uplifting in many ways, except for the chapters about the Nest acquisition at Google, of which Tony has nothing but unreserved scorn.",Lean Left,the-verge,Technology,1,0,c505ed19-376b-4fde-8cfc-6a13afb09951,751b665d-8734-46a3-91af-0bc443fbcb77
Perhaps you are afraid you will not be acceptable or lovable to a person who knows certain things about you or who sees you as a sexually creative and potent human being.,Lean Left,the-guardian,Family,1,0,a64b379b-510c-45f7-95a2-acff47b915a8,bc8ee210-0082-445f-8354-12aac53bfcf3
"However, when it comes to abortion, that is an issue that can sway a voter like no other, even in times like this.",Lean Right,hotair,Politics,0,0,e10f507c-63d1-46c2-a07f-b641459404a8,7390e626-b7e3-48d4-9e26-7babdb9f5973
"Game Variety When reviewing the casino games side of Pennsylvania online casinos, we start by determining which online casino software providers supply games.",Right,newsmax,Gaming,0,0,c00a4d78-4db9-4f60-bf5a-beaa36223be1,fa296f44-4947-49ad-b7d9-9fbba47af0be
"Brighten up your hostess’ day with any of the brand’s blossoming options, one of our favorites being the Vibrant Floral Medley.",Lean Right,new-york-post,Gastronomy,0,1,49eb8dfb-cf26-4255-aafc-ed6462870125,926cba20-563e-4f84-aa0c-4429bacca7e3
"After the 2009 events, Kaucheck was placed on leave effective 4/23/09; Review Board determined complaint was substantive.",Left,alternet,Religion,0,0,51b08a2c-6464-41bf-beff-37929503d8de,7fd17b85-691d-4c20-9e4b-4607fb9e981e
A six-week ban is seen as too extreme because many women don’t even realize they are pregnant at that stage.,Lean Right,hotair,Politics,0,0,285da0f2-f3d7-4bbb-9aaa-a5604b02c3e2,7390e626-b7e3-48d4-9e26-7babdb9f5973
You can build a better mousetrap and be king of the hill and an instant millionaire.,Right,newsmax,Finance,1,0,8a564ead-3f94-4620-971a-58b9f3db0aa4,52cf591d-ca9f-4b2a-80fc-233bd7ab3f73
Free People We found the perfect stocking stuffer for the person you know who loves well-manicured nails.,Lean Right,new-york-post,Gastronomy,0,0,c53e86d9-8a18-4cb2-8ffd-51e398371e7d,8d3f9af4-9cbb-4a41-8edc-e2a338de3cc1
Those are like the reason why I literally wanted to become a model.,Left,teen-vogue,Entertainment,0,1,1dc96371-0b87-476e-b632-eb3d9eac2e9f,ce8e7fea-3c05-42c7-81a1-80ed9a84d648
"Tótem is a riot of noise and motion, but none of it drowns out the sadness at the film’s center.",Lean Left,vanity-fair,Entertainment,1,1,b7460e72-cc1d-457a-b3e2-79d44f29526c,3d40af0b-e497-4872-a6c8-e20dc0cb4507
"Yeah those in power will always try to minimize the efforts of progressive movements, because they want us to feel small and powerless, but we have the real power not them.",Left,daily-kos,Conversational,1,1,34e4e0c6-f7b0-462c-b5ae-294723af897b,31451909-55dd-4446-ae37-cc7b74137791
"""This is the only way for the enemy to decisively defeat Ukraine.",Lean Left,politico,Conversational,1,0,aff94306-6df8-4a07-83b2-9e38c2ba5731,f8d0e28e-9122-4d4b-9903-dfe5053922c8
