text,source_party,source_name,bias_estimate,model_uncertainity,sentence_id,article_id
Getting outside the Beltway and understanding the place and people who shaped Speaker McCarthy gives insight into his approach to governance.,Center,christian-science-monitor,0,0,bcf17abb-a67c-49ae-8090-c3c5f7e1dfdc,145adabb-a20f-48bd-bf44-dcd9c443b167
"Advocates of homeschooling say several factors play a role in the approach's popularity, including politics, health conditions, and bullying in the classroom.",Right,newsmax,0,0,3a0d32fb-9cd9-448d-9c61-a98a9195cc5c,90f78d99-2203-4f9b-a4d7-de5c9c4bc9aa
"It’s a faithful yet evocative gloss of those days of uncertainty and isolation, when it seemed like the only thing to do was to hit refresh on various counters that only grew more alarming as the danger drew nearer.",Lean Left,washington-post,0,1,0f61c5a7-150b-4d1f-9edb-ca0d8faf7105,0c17199c-c435-4c8c-9f57-93cd42223782
"Southwest Airlines , for example, last month offered one-way fares of $29 for flights early in the morning or at night, just one example of airline discounting for off-peak periods.",Center,cnbc,0,0,a894a6e1-03eb-4df0-83eb-d1b7aa3aeab8,fae8ae7b-86ed-4e7e-86f8-d600422112ed
The 60-basis point drop in the 10-year yield (5.02% down to 4.42%) has unilaterally brought down borrowing costs for consumers as well as small market capitalized constituents of the Russell 2000.,Center,cnbc,0,0,bb5ec800-2086-4070-9a20-e064c37135aa,bf027afc-b8d2-44a7-94c8-4534bc0c66c8
It would force other children into a lifetime of Freudian therapy.,Right,newsmax,1,0,7a81336c-f4a4-4178-a67f-53d1614e319f,5cc310c7-989c-4b4c-9cea-13187c0867de
The exchange rested upon an erroneous comparison of the average American white family and the exceptional first family.,Left,the-atlantic,1,0,70d5f2c3-0c5a-43a4-865b-4cb42a3a3657,18c09127-bf19-4dcd-abb3-fc1b457ef132
"In addition to federal funding cuts resultant from 1994’s Violent Crime Control and Law Enforcement Act, state spending has also declined.",Left,alternet,0,0,60ac1be6-ccf6-44c0-94a2-85d5196359c3,c7a2d4dc-fb95-451d-bf7c-dc3884b868d0
Democratic voters said they are more pessimistic about the state of the country than Republicans said they were in 2018 as they cast their midterm ballots.,Left,alternet,0,0,a3ab0d1f-f244-438e-a05b-f6bde5fc841a,13bb3161-f2f2-407a-a335-468d45979e4c
"The antique working barn’s double-height, cupolaed space can graciously absorb a lot of people: a tartan-upholstered guest room is supplemented by a movie theater-cum-sleepover-room furnished with sectionals on casters where no fewer than 15 boys recently bedded down for Henry’s birthday.",Left,vogue,1,1,69dfc4e9-2f26-45d9-84c1-b31b6b51bc31,b34e1674-efad-4e53-9638-54854c5045b8
"Astonishingly, even amid the crisis, Flint officials still managed to produce lead test results below the federal action level for months.",Left,alternet,1,0,aa649d04-b762-4b1d-9037-0a5e2cc19d54,fb625a05-b045-4385-a2d3-207dee6eb5fb
"As a century of evidence should make clear, failing to deal with aggressors only encourages more aggression.",Center,foreign-affairs,1,1,2dbe386a-1c90-4744-b093-efcad46f4348,679faf11-f83a-44f4-8ff3-4ed20c91b179
"It is both a profound political essay and a shocking, heartbreaking work of art.",Left,alternet,1,1,ac78a996-26cb-49a4-9d8e-ae0bfd22543e,04923c3f-d587-4eea-be18-4b6902b5677f
"At the moment, many who realise that removals are needed remain sceptical of the technology, not least because it is championed by the oil industry.",Lean Left,the-economist,1,0,fcd3d954-bbf7-476c-ab12-3e5075894d3c,5990a087-2bbd-4773-a1bd-b9752bdd3a56
"One Republican Party officer raised concerns that the police’s investigation, which began in October, could take an especially long time to ensure it’s perceived as fair.",Lean Left,politico,0,0,b41b6195-d35a-469c-921b-7f714b145a99,27b31fca-1512-4a64-b1cd-0d2a04c3bb53
"Success eluded him in the outside world, but he insisted upon being worshipped at home.",Center,christian-science-monitor,1,1,e51f4f71-0e42-4283-8787-418cbc516df7,dca66518-c494-4bae-9166-e28c2a7d2aff
"When we celebrate Christmas, we are meant to be confronted with this reality.",Lean Right,the-christian-post,0,0,9f71fac7-01f8-404b-bf7c-290936f75b90,a289d7f0-b831-482e-b28b-509dd30c2465
"CLICK HERE TO SIGN UP FOR THE ENTERTAINMENT NEWSLETTER Astin was raised by Duke, an acclaimed actress.",Right,fox-news,0,0,bc1f3afc-619c-4dfb-afd4-a9e7c184064e,82ca54d5-6174-4f4b-a95b-195961226843
And some are grill masters looking to fine-tune their backyard setup.,Left,new-york-magazine,1,0,c169e186-2e54-404a-a934-654fb9c1d8e0,9654cc3e-bd87-4cf8-89e2-c25de2eaa844
"Grab this LG model for just $600, which is an impressive 56% off its normal price of $1,300.",Lean Left,cbs-news,1,1,12aa94dc-a227-4859-9c59-fdbf6f1e3447,a8c30247-4d6d-4d37-9300-e3e328659d94
He was a very instrumental key figure in my life at that time.,Left,vogue,0,0,3ae71425-dd85-4cee-bde5-880af56b3aa7,cf800a80-ea37-4397-9a46-aefb85424266
One reason is that people who are undocumented often work under the table to avoid a paper trail altogether.,Left,alternet,0,0,0ea0986e-c142-4c14-83eb-7b4c9c405261,1d2bd87b-8552-45b8-8340-f1532416fab8
"This one-time tax, which investors may pay in installments over eight years, is expected to raise $340 billion by 2027.",Left,vox,0,0,e3657e5c-99a8-419e-8ac1-0a29495a9a22,c0e6005f-9212-44d4-a937-4beb68067d38
"The companies have upped their initial wage offers, with Ford and GM now at 20%, and GM offering 10% in the first year.",Left,alternet,0,0,2cafe459-e081-46a1-a34c-b1641e9a5ed4,aca1f147-b940-4aa5-b30d-4bbbaac1e97b
So a lot of the conflict that we’re seeing right now that is unhelpful comes from that.,Left,the-atlantic,1,0,15c3a58f-9623-46e6-bce4-bbec462091b7,5a45e3c8-7fd2-4c4e-ad45-b1ad79c7bdc8
But was it a highly entertaining movie that won a well-deserved Best Picture?,Left,the-nation,1,1,06afd033-89b2-4d19-ba1a-283dae1f9292,6c3051d2-07e5-4f9a-aef0-13b3147d37dd
"Corporate profits hit a record $1.98 trillion in 2018 (see line 45), up from the previous record of $1.88 trillion set in 2017.",Left,alternet,0,0,389cf790-052a-467e-92cc-8183cb2a2684,0522e9a0-8b0c-4865-9931-5fb66a19a39e
"Sure enough, she’s shocked and appalled at the idea of being Whitney’s little project to fix, saying that the only people who make her a better person are God, her husband, and her kids (she forgot to include Ronald McDonald).",Left,new-york-magazine,1,0,58c86f5d-9f0e-479f-ace1-7a9a497f845d,2c1d2e74-089a-4922-a8b4-956cc6370cbe
And yet he looks upon me and does not forsake me.,Lean Right,christianity-today,0,0,c7869e1c-6385-4790-b8b8-af0b6ec4952a,90a2da6f-3c49-4abc-b758-9c873da56348
"Although the United States began imposing sanctions on Venezuela in the 2000s, when Mr Maduro’s predecessor, Hugo Chávez, was in charge, the measures were initially very limited, with around two dozen people affected.",Lean Left,the-economist,0,0,b1bc37c7-c15b-43e3-98b9-b90757f21ce9,c7d038ba-759e-40a3-8519-7a729c15c0e2
"If it’s the latter, that would be harder for a new Democratic nominee to shake off.",Left,vox,0,0,e2dd14ef-6ce5-4bde-99a5-584cb6114306,71fae2c3-a380-449e-9af4-eaf277cc6d66
What we’re now doing is distracting from the fact that the Republican agenda has been a total and complete failure.,Lean Left,mediaite,1,0,2dc6176f-4d60-4108-9c12-1f640ac972be,b13c09b7-4d95-40fb-945b-83a70af7c36c
Israel has implemented four-hour daily pauses in its assault on Hamas to allow civilians to flee the northern Gaza war zone.,Center,christian-science-monitor,0,0,90def248-ec76-4c5f-ad95-06e4b51648bb,2a03512a-ddc5-46c9-8a49-14e06bac3788
Dickinson Hailee Steinfeld is a riotous young Emily Dickinson in this half-hour show from creator Alena Smith.,Center,wired,1,0,dc9ea2fe-32d0-424b-93e7-671f0dcfd498,73a92a79-e125-48f4-a90e-9c2ae16c9125
"Although that’s true, it doesn’t have to be as hard as we often fear that it is.",Lean Right,washington-times,0,0,5989184a-322e-44cd-aa25-5692be8d31d9,2818a26b-4b54-4638-9659-546b97bc8056
I'm pretty lucky to kind of be in his register anyway.,Lean Left,vanity-fair,1,0,ddf27a8c-8252-4a63-aa5b-8751273d76fe,cbcc2068-6a45-4a1f-a562-4f5370662e65
There is no cure and most people die within three to five years.,Right,newsmax,0,0,14f0b168-4d06-41c3-81ed-1d966539d9b8,5fbdd30a-3fa7-4615-b915-c4365f4418d8
"All too often the focus of the seventh house is romantic relationships and the contract of marriage, but in truth, the seventh house is the house of others, where minds meet, resources pool and the potential of human collaboration is planted.",Lean Right,new-york-post,0,0,1af13f77-6877-4142-9202-beeb1d3b7e02,88c0436d-9e4f-4323-88bb-73854f77281e
"Perhaps one reason is that these tools of exclusion in nightlife, as profoundly as they can be used to harm, can also have some upsides for patrons.",Left,the-atlantic,1,1,8a2af7f4-728e-4e8c-be99-33d13426b97c,a0dcb891-d5e6-4230-b164-d2642bc332d1
Lane Bryant Blouson-Sleeve Surplice Metallic Dress Credit: Reviewed / Lane Bryant This unforgettable Lane Bryant dress is one you can wear time and time again.,Center,az-central,1,1,654d8d2c-fa7f-4cb6-997f-395eedf6decb,a67af9f6-2aea-45a6-917e-9b7ac40ab599
"Media coverage around the world has focused heavily on the dire humanitarian conditions in Gaza and the 15,000 Gaza casualties that Palestinians claim.",Lean Right,washington-times,1,1,52317de8-43c2-4384-859a-100795231b04,aa5a9def-e051-441a-a4a3-3be41b89cc56
"Charles Murray, Losing Ground (1984) and Coming Apart (2012) plowed some of the same ground.",Lean Right,the-christian-post,0,0,2b810f8f-fa54-46bd-b467-ab08b62313f2,8b833ef4-507e-4926-83a8-97bf252b2669
"Of course it helps when your bastard is played by the likes of Richard Dreyfuss.""",Right,newsmax,1,0,fe67278f-58d7-4560-aa9c-7166aa14b502,55a87835-5753-47de-a4a3-891ce0001498
Holocaust The systematic murder of 6m European Jews by the Nazis during the second world war.,Lean Left,the-economist,1,0,8899cf80-d3e8-4d58-b54c-0f5253763066,df2f51ad-a26f-43c1-a2ae-7b5126925e48
They are about the most basic ingredient of a free society.,Right,newsbusters,0,0,9999d7bf-1605-4009-878c-52207f430ed0,84120250-e266-4614-a9dd-afac45c698b9
"In recent weeks, I’ve been watching footage of Fred Again, a British DJ whose live shows seamlessly blend found footage shot on smartphones with clips taken off of social media.",Left,the-atlantic,0,0,54068641-872e-49bd-a7fc-f000cdfe52d4,bb43ce7f-2191-47d5-b298-054afe9837d0
"The idea among boosters is that such a vehicle would further legitimize the digital token and attract a wave of investment dollars, pushing the price of bitcoin even higher.",Center,cnbc,1,1,7eefb552-6245-486f-808a-d0eeae8c47c9,87e7bd9b-379b-4b62-ab6a-55f216a62822
"North Korea has voiced its support for Russia's war in Ukraine, and for years backed Hamas, Iran, China and Cuba in their confrontations with the U.S.",Lean Left,npr,0,0,ced04845-21f3-4d26-9b24-1f6982af4b9c,592fdddb-83ff-46c9-a8fc-e0a9ecb08dcf
He’s very famous for making Sean Hannity’s career early on in radio.,Left,new-york-magazine,1,0,fb6e30e7-429c-40a5-909c-2ea9a9ef9870,fd90fc47-66f1-4ce8-9a5b-f901c0214485
"The other players in the reported trade packages also seem to match up because the Yankees have high-level, young pitching that the Padres crave as they rebuild a rotation that is losing about 700 innings.",Lean Left,nj,0,0,5ed1b958-e0c0-4f96-872b-a7410c60e21a,04f7b604-3020-4521-9258-bf3301e25be9
You could dig through the thousands of masks on massive online retail sites.,Center,chicago-tribune,0,0,366adb0e-7986-43bb-b582-85357dbf2d71,0a81ebb5-8252-4b07-ad63-e93b6ed7ffb6
"One of them was Golden Desert Boutique, owned and operated by Taylor Norris.",Center,az-central,0,0,17766ea0-9381-47f1-84ad-16e450ea20a6,7168f984-62ee-4aa0-ac1a-23a8cf805302
We would be bad at our jobs if that wasn’t true.,Left,alternet,1,0,2169ebbf-03e5-4bf6-b243-fe9e0ed915e7,63e7abe9-3fcb-489c-a1f0-81247a35050e
Wilson was getting ready to celebrate her son's first birthday when she was violently robbed.,Lean Left,cbs-news,1,0,7d12fcf5-c011-49e9-8afa-36f938e8fc8c,070ce20f-29ed-4b49-ab56-c49a8f36ff3f
"But Rajchl hopes to run for the European Parliament in June 2024, primarily so he can take on Brussels directly.",Lean Right,rt,0,0,a02f7509-debe-4ecb-bbaa-5e7ca8561b7f,f71bb439-a80c-4e38-b6e8-2c3917f4b980
He is asking Congress to tie federal investments in clean energy and infrastructure to prevailing wages and require transportation investments to meet existing transit labor protections.,Left,alternet,0,0,135f1070-02a6-4d2d-bbc3-bb75ded94358,4e75b0a8-94ac-48dc-91a0-c1518df283d2
"Indeed, since the founding of Israel in 1948, the Jewish National Fund, Israel’s largest green NGO that controls 13 percent of state land, has been evicting Palestinians from their lands and destroying their villages under the pretence of protecting forests and preserving natural reserves.",Lean Left,al-jazeera,1,0,638fa8af-2ece-4c32-9fa1-1204675b8869,2e1efe19-c7ba-4031-8dc9-89f29353b988
"We’ll leave you with another treat - a second RidicuList segment from more than a decade ago about another Cooper case of the giggles, featuring clips of other on-air personalities losing it to laughter.",Center,poynter,1,1,01095ae6-3f73-4904-8c90-346ae13260a0,cbf81b2e-2769-482f-81ab-91d2c7bdca25
"Over 200 residents fromÃ‚Â Gilchrist, Alachua, Columbia and Suwannee Counties in Florida came out on Tuesday to demonstrate their opposition to a proposed bottling facility along the Santa Fe River.",Left,alternet,0,0,c191cce5-f55e-45be-a009-935359babaca,11c35c95-60e8-4f30-8a32-03e0760144ee
"For all of Elizabeth’s dedication, they don’t look much alike, and between the two of them, it’s clear that Gracie, the predator who’s played the wronged woman for years, is the more convincing actress.",Left,slate,1,0,27f29978-8663-4e89-a4d1-0fd2314d2fc2,68ece485-ea7f-45d2-835e-5e3ea37054ac
"Since the Syrian war erupted in 2011, the town of Daraa, and especially the neighbourhood of Tarik al-Sad where the Aoun family lives, has been caught up in intense fighting between opposition fighters and government forces, coming under heavy bombardment.",Lean Left,al-jazeera,0,0,24df3187-c004-4f86-9d5d-ae9a3dc4b978,1d04dd29-fe1f-4bf0-827e-c04592d00ee5
"Demanding an end to this inexcusable violence is a question of basic humanity, and we call on everyone who can to do so.",Lean Left,the-guardian,1,0,9aa89a66-9cd0-4ffb-aca8-aa21b32c0c99,5ac23eec-589d-41ba-b1b0-ca6060056d9b
"Friday, the first full day of the cease-fire, the beach in Khan Yunis, packed with families, was the first stop for Amany al-Khalout, a social media influencer and food blogger.",Center,christian-science-monitor,0,0,a11dc658-11c1-451a-9b66-319731c1083a,a3f07177-ade9-4c29-b149-6adcf104c557
"But that threat varies, depending on how news organisations respond, and how reliant they are on those platforms for audience reach or funding.",Lean Left,the-conversation,0,0,02247439-a976-400d-ae8d-f252720b3f17,0fb3ac8c-94b2-4b88-a58f-86f4fb255b2e
"Reducing our carbon emissions will also reduce our impact on nature, so we also intend to incorporate biodiversity into our emissions reduction plan.",Lean Left,the-guardian,0,0,99535448-fda7-48dd-a853-287aa2fe5b35,0efd5e07-0bee-4972-a705-18fa8824a605
"Join us on December 5 in San Francisco for a thought-provoking program featuring some of the most influential people in tech, business, science, entertainment, and beyond as we explore technology’s impact on our past, present, and future-and dig into solutions and our optimistic vision for the next 30 years.",Center,wired,0,0,5f1dd3b9-b854-4037-9448-3ab306f83aba,51cc3a2e-1113-4198-b677-b49af8d41337
"For example, malaria likes to get into red blood cells and basically cause you all that sickness if you are type A.",Center,wired,0,1,241de978-fdca-44f7-8de2-3f7804faaa1c,b6d2c487-d84c-4c52-9e66-62d07e1890da
