text,source_party,source_name,bias_estimate,model_uncertainity,sentence_id,article_id
"You’d think Fennell, jewellery-empire scion that she is, might be on steadier ground with the film’s poshos, but that isn’t the case.",Lean Left,the-guardian,1,0,bede42bc-2340-437e-9243-5265826bdab2,efa57670-0677-4748-b3fa-ad2e06c73492
"Take the recent forensic food fight on Fox News, charitably described by some as a debate, between Florida Gov.",Right,the-american-spectator,1,0,6757a169-8a8a-46b5-9b3c-90d94de72c79,b4e7d75c-c67e-4a4a-af47-14c5527af1af
"California’s UC Berkeley college will next year offer its students an unusual option for their studies in the form of a course about the pop icon Taylor Swift, whose current Eras tour has made her a billionaire.",Left,alternet,0,0,313d2adb-fb82-402d-9bda-40c926432a47,e15ea96b-15bb-4c2f-a018-9ae41f5b6ee9
The Athletic reported the stake to be worth around $3.5 billion.,Lean Right,fox-business,0,0,27981ef3-75be-46d0-bf9d-7f2aae175578,7898ef27-a532-4df4-8f9a-7196443a0cbb
"While its soul may croon love songs to the mountains, its craftsmanship is an innovative tour de force.",Left,esquire,1,1,417f03b9-1964-4b7d-a506-846dae41c82f,3ed9b975-c3a6-4f14-a5e5-a1d0c587ef53
"So I'm coming back to what you said sometime people want to have the story taken told, but they want to be faceless.",Left,vogue,1,0,df34f3e8-a1c5-4b1c-a9cd-2d8a21325f97,001cc076-abd1-4e7a-915b-d9a46cf8f722
"Elsewhere, he analyzes the memory of the Soviet leader Joseph Stalin’s deliberate and genocidal starvation of millions of Ukrainians in 1932-33, known today as the Holodomor.",Center,foreign-affairs,1,0,e6a13999-2846-4226-b54c-da18ffa60f81,7f178ae0-6039-44e4-a234-3bd1fb16c5ee
"Yet by most estimates, total warming will still be an intolerable 2.7 degrees Celsius.",Center,foreign-affairs,1,0,481a75f0-7e96-4488-a24c-c50f074021a7,3f57f6fd-2081-42c8-b7f5-ec48d133a132
"That’s why, unlike what most people want to do when trying to sell a product, abortion advocates strenuously try to hide and disguise what they promote.",Right,newsmax,1,0,ea9504fb-0900-4a55-8708-48f8897a7319,f9ba3c06-9a58-4514-a73a-26b1d695ad9e
"Like, we-they was just very adamant that, like, they don’t remember that.",Left,the-atlantic,1,0,d7ab3b7f-cfd2-43e0-9c63-1a121827f216,cb857598-dab0-4391-86f9-10bfd54e66bf
"Most decadent of all is Chanel’s new 31 Le Rouge, coming in at £140 - and flying.",Lean Left,the-guardian,1,0,2076c913-eb50-4f17-b00b-d33f16674e3f,53c47bf8-394d-4534-8eb9-f51c95529063
Sources close to Kylie Minogue-a regular at royal events in the past and every much an honorary Brit-said she turned down the opportunity because of the growing republican movement in her home country Australia.,Lean Left,vanity-fair,0,0,4047ffa2-5cc2-4e38-a149-cbd54984cf6a,625d76b7-d787-4644-a782-b61f305fd36d
But what's the violence of not having access to adequate health care?,Lean Left,npr,1,0,9c09c902-4202-470b-9152-ec844f52a716,f6516fdd-ab14-4def-8cef-a12f7145f4fd
"Russian President Vladimir Putin at the Eurasian Economic Summit on Nov. 9, 2022, in Bishkek, Kyrgyzstan.",Center,cnbc,0,0,91d22f17-7c2a-48ec-a71e-536249c9e36b,2fc0f643-0a39-4e50-9e68-e0d237d9da31
"New York City’s migrant crisis is turning into something out of a Marx Brothers movie, only it’s not funny and has no end in sight.",Lean Right,new-york-post,1,0,ed13ebf7-5a40-4f79-af16-4becdbc81efe,c3bcee4a-5136-41ba-9f5d-8d10e4741bc4
$26.06 on Amazon Shark Lab Beast Creator Bring out the scientist in your child with this beast creator.,Lean Left,global-news,0,1,17331b4f-3540-4934-915a-2ad6ab5fc4a2,0913929d-ef86-4c3c-a589-dfc1b2b3eabc
"The Dutchman, taking his 19th win from 22 rounds, finished 17 seconds clear of team-mate Sergio Perez.",Lean Left,the-independent,0,0,521de8d7-2ac2-4138-a469-1d42b88b9aac,01812513-64a4-4616-9e31-77f594398f89
"You'd be using all the muscles in your quadriceps, in your hamstrings at the back of the thigh, your glutes, and also your calf muscles as well.",Center,wired,0,0,8eea47bf-eab7-4e99-8aec-d246237711e3,b00148d7-6bc6-4e74-bdcd-6dfb7b2fd54d
He's a bit different than those Martha usually talks to on this program.,Lean Left,abc-news,0,0,1d639916-1c1c-4954-8672-f3d81f276a2a,1a4468e2-c648-423c-bd80-71ccb56fd6bc
Reporting Ithaka S+R will release a capstone public report on the research findings at the culmination of the project.,Left,alternet,0,0,e4a509a3-8547-4d0d-8907-5bcc97163422,c7a2d4dc-fb95-451d-bf7c-dc3884b868d0
Gavin Newsom (D) will call a special election to fill McCarthy’s seat.,Lean Right,fiscal-times,0,0,0cf7ad37-9563-4a87-80d5-f6fcf9c85977,dd8ffddb-0a57-4218-b218-910517ac59b5
The glacier contains enough ice to raise global sea levels by several feet or more.,Left,the-new-yorker,0,0,e556c869-eb56-4d8b-9153-6987879289d4,9da1b977-96ae-4b78-8f87-909387129307
"A dependable 11-year veteran, Ertz spent the first nine years of his career with the Philadelphia Eagles before being traded to the Cardinals during the 2021 season.",Center,baltimore-sun,0,0,83afe609-e12a-4b3d-80fd-b955fd9d9c1a,6b835779-289b-4cf5-857b-99bce5b30be3
Investing your time in building habits can stop you from ruminating on everyday decisions.,Lean Left,the-conversation,1,0,ea8414e2-dbd1-4d18-9c0c-b19307f77ff6,996e6fac-fbca-4e19-9647-a701469ac8bf
"That might inspire more people, and public and private institutions, to support local news.",Center,poynter,0,0,1f4b3fd0-6df7-4b92-b506-8898130c2b21,d0cb9bbd-3248-46cb-ae6b-d2b62146fde1
"She noted her family always opts for a real Christmas tree, and her husband and kids go to their nearby forest to chop it down.",Right,fox-news,0,0,d3edb45d-d122-4690-a2e2-c0cb0b2ddc86,350b62ec-f4c8-4d03-a869-3966f85faa17
"Recently a social media post has caused controversy within the military and veteran sphere, namely that enlisted troops should not be made officers.",Right,townhall,0,0,3a3b3017-3d70-4fa1-b06a-3715a2afdfe5,abc57dd3-cde4-4716-b546-833386a92d29
"Mainstream television was one of the last things to jump, and the first person to force it over that hill was Norman.",Lean Left,pbs-newshour,1,0,9b4dd7fc-0ad6-46cd-b6da-03a773bd9ef4,13c2b39c-fbbb-4ce5-b385-6a0036de7023
"Five white farmers are claiming the $4 billion debt forgiveness program being implemented by USDA is unconstitutional, in a lawsuit filed in federal court in Wisconsin.",Left,alternet,0,0,5a8021a7-3515-4f14-946c-2a31f4c50cda,af96f153-25c9-484f-94f0-ae9cfab1948e
"In the movies that followed, Chalamet continued to play the object of someone’s affection, and it’s in these roles that his sex appeal is clearest.",Left,new-york-magazine,1,0,d4614bbd-d94d-4af9-a805-f3297ffea3d0,7d7e6cd0-dd30-4523-ab09-f3f0257f9546
"Microsoft’s latest top-end laptop sticks with its novel screen-flipping form, with upgrades on the inside aimed at keeping up with the powerhouse competition - but these improvements come with a very steep price increase.",Lean Left,the-guardian,1,1,a4373282-1a5d-44b7-afa0-52e95f963786,c394ade0-ccb5-4351-8b8a-582ff2c92bb5
"Historically, Israel has shown little regard for civilian life in its bombing.",Lean Left,al-jazeera,1,0,ea80b6b4-8c7b-405d-9da4-280cf43f7191,e742bf58-8705-440a-85c7-ac9bfc7d1946
Personal loans have become a popular way to consolidate and pay off credit card debt and other loans.,Lean Right,fox-business,0,0,10ad330f-0626-47ad-8f12-05ef06b38ce4,91511ba1-8c86-4c7c-a04d-3d6c713a3379
"Now, we can reopen the burn book guilt-free-because, this time, the girls wrote it.",Left,mother-jones,0,0,cb38abec-b502-4ffd-85c3-d491eb74b4ab,64f238d3-5a0a-4d44-b44b-052250847797
"Amelia’s 1931, 13601 SW 26th St. 8 Amelia’s is known for swerving up Latin cuisine with an Asian flair.",Lean Right,new-york-post,1,0,a1a7a91e-16bd-4c9a-b258-1a1d77457165,216e5d26-78d7-4742-ab00-d420c6275114
Our tobacco policies must align with the evidence and embrace harm reduction.,Lean Right,reason,0,0,0aceba83-2ebc-42ce-aefc-c40f0af0835c,6b45e4c7-22b1-411d-9267-cb2493738700
"What Israel says happened to women on Oct. 7 In total, Israel says it has collected more than 1,500 eyewitness accounts of rape or evidence of sexual violence on Oct. 7.",Lean Left,npr,0,0,fe62c652-9688-4ccd-9078-00bfa39db368,3acf216e-3098-45ad-859b-aca19777d2ad
"Like the shepherd who leaves 99 safe sheep for one vulnerable sheep, we are unshakably committed to serving all that we can.",Lean Right,the-christian-post,1,0,bb807bae-e5a7-43ce-9b8f-79c5dbea3b23,03e66413-3797-4d64-ae34-42d4465d6b8c
There’s no estimating how much damage an unfulfilled and uneducated child’s mind can suffer.,Right,newsmax,1,0,143ccc2f-572b-4e50-b613-6923c7da1903,5cc310c7-989c-4b4c-9cea-13187c0867de
"It’s had its MacBook design down pat for the last decade, only making improvements when it was necessary or made sense.",Lean Left,usa-today,1,1,5479b4ad-1139-446a-b57c-cfea577f674a,ca578572-3533-4d5e-af15-1061687edea3
"Iran hopes to boost its own influence and spoil American-backed plans for closer links between America, Israel and the Gulf states under the Abraham accords.",Lean Left,the-economist,1,0,4d20d4eb-579b-4aa1-a530-7656881fc955,a6fff517-4606-4d7a-ab14-dfcaf322f232
Study after study has recommended improvements and expansions to Detroit regional transit.,Lean Left,detroit-free-press,0,0,2a2c5c30-b31e-4058-ad9a-586a9beaa69b,45df7410-a402-4004-bb52-19c9d0b8d896
"After the Labour Party became anti-Semitic, English Jews are leaving it and moving en masse to the Tory camp, i.e., the Conservatives.",Right,american-thinker,1,0,86a081bb-c4c1-4314-8065-09794f2d2df2,f871a33e-be80-4d30-8668-2a58cfdc9e95
"For one, Israeli Prime Minister Benjamin Netanyahu has shown that he is not as pliable as his predecessors.",Lean Left,the-independent,1,0,4f6ed18e-bfa3-416b-ad6f-e558949670d7,7111a774-330c-4726-b983-eb48557b3802
"A week from £1,300; millhousecottages.co.uk Lough Erne, Enniskillen ‘Surrounded by 600 acres of unspoilt countryside’: Paddle boarding on Lough Erne in Enniskillen Slow the pre-Christmas pace with an indulgent few days at the Lough Erne resort, staying in one of the charming turreted lodges that dot the edge of the lake.",Lean Left,the-guardian,1,1,e4dbbbed-b9c1-42f4-8772-b99fe3152665,7b1406b7-882d-4792-a4b1-6b73dd58aa80
Let’s take a little journey from beautiful-yet-deadly waterfalls to a beautiful-yet-deadly glacier.,Lean Left,the-verge,1,0,040d53ea-dfc5-41c5-b336-e870a6d481cc,a5035830-8489-4323-b91c-23513769ce76
"Beyond learning from the management of the Colorado River, long-term sustainable solutions to water supply from the Rio Grande require a set of policy actions: First, they require binational and subnational collaboration with all local, state, and federal stakeholders and establishment of common policy objectives and a joint understanding of ground realities.",Left,alternet,0,0,45b24aed-ee86-4c98-b741-654b82c844bf,843ec59f-8223-4412-a27f-7abb2988dad0
"How much credit are you going to give Israel for the hostages being tormented by Hamas and their families torn apart with fear, despair and grief?",Right,american-thinker,1,0,83cc2bd0-05e5-4b7d-b3ec-d9173992e6f4,fd233272-65da-414f-9a29-994a1340b10b
"And as Christians watching life unfold, we don’t get stressed because we know the ending.",Lean Right,the-christian-post,0,1,b7be5f3d-21cc-407f-87ea-93e0a52032aa,253a9ea6-1b5e-4607-a6b0-acb8a298d4db
"However, the company, which must spend at least $61 million on the venue, will likely pay rent as a percentage of sales, starting at 5.5 percent of sales and increasing to 7 percent of sales toward the end of the full term.",Lean Left,san-diego-uniontribune,0,0,3c0539f0-297d-4327-af96-4f136b6229bd,0ebe7598-d9c4-4e34-85ef-c90c8114c235
"Even with all of these disastrous policy outcomes, whether foreign or domestic, to my knowledge, Biden has not fired a single cabinet member, nor has he changed a single one of his policies.",Right,american-greatness,1,0,11e7f6bc-99ec-40de-8083-f079931c36ab,812c001a-d2c4-42e1-b752-7aada3d05ce4
"An early second quarter surge saw the Lions extend their lead to 27-18, a lead that they maintained to secure the win.",Center,deseret-news,0,0,9cba9738-8f4f-40d5-8b75-a28ec17c19cb,fe4f4e13-a0b5-4fe7-8452-2ea4f7d9c1e7
"In 2023, we live in a nation in which the dim-witted foot soldiers of January 6 are hustled into prison while Trump walks free and may be given the keys to the country a year hence.",Lean Left,washington-monthly,1,0,0ebb2df0-036c-4a68-a093-9c8907d7fdb6,b00de55f-6013-44ac-a63e-10d2affa78e5
He was elected in New York’s 3rd Congressional District in 2022 with a largely invented life story.,Left,slate,1,0,71c7d45e-3702-4a97-bc6a-ca011974f9bb,06c307ca-c960-497f-9054-a24dc287dda2
The rest of her statement was made inaudible over the cheers and standing ovation from the room.,Lean Left,cnn,1,0,56908d76-f542-49ea-a415-7ee85fde6e64,25580ced-7f66-47af-899f-554b1876c894
"In fact, the department is vowing to push back in the program's defense when the situation goes to court.",Left,alternet,0,0,29432305-0fc8-4feb-9ee5-bd40c30cd3bc,58ac7924-a2c8-44d4-8734-33c9d7ee7cc4
"Yeah; you can’t capture the present, but you can kind of feel it moving from present to present to present.",Left,the-atlantic,0,0,1f83a34a-fba7-4031-9a9d-8fc92868c062,02bcec75-ee5e-44d6-bf91-d147edeb76a3
"The existing offers include a rewarding welcome bonus, new game promos, and daily reload bonuses.",Right,newsmax,0,0,4f463e9e-3d40-4a50-b5ad-6d8e956a4460,f263a69e-12a2-4747-a82a-b37a5aaf48eb
The president was transported across the street to the Petersen boarding house.,Lean Right,fox-business,0,0,5b9b4f5a-86dc-49fb-9114-34c0a13d2cbd,48e37680-53a1-44a1-9994-f2d95856d027
He then stood up and told someone off-camera that he wasn’t going to let them do this.,Center,poynter,0,0,73f1c91d-9afe-4074-b0c3-fe427955afaa,cbf81b2e-2769-482f-81ab-91d2c7bdca25
"For some reason, my power tool was just spinning and spinning.",Left,salon,1,1,3fcb4dce-6e30-41fd-8d7f-4c7e952c4d42,527d5963-0855-4dd0-b082-8404e53a2a33
The existing record also tends to reflect what was going on in cities.,Lean Right,christianity-today,0,0,8c06e263-a6e6-4bac-b0e8-8c4661a645e7,b26f3570-20fd-428a-984e-4746dd1ad096
Jaber’s previous remarks fuel uncertainty around how aggressive countries will be in any COP agreements pushing to wind down fossil fuel usage.,Left,vox,1,1,fbec857b-c1e1-4c6e-91f4-50653677c4c8,4ca47502-af67-4009-b9e8-5f6fd7d6c7a4
"But even by pandemic standards, the highly contagious Omicron variant has brought a special level of chaos to schools.",Left,the-atlantic,1,0,799c9e0b-8ebb-402f-8736-c725db55e971,40a020c8-15a5-4c3c-b092-d6e83c68c444
"Benchmark Brent Crude traded Wednesday at around $77 a barrel, down from nearly $100 in September, over concerns about a weakening economy worldwide.",Right,fox-news,0,0,eda6db4a-5bc7-46e4-9b9a-3d0d31f58199,7b712dd0-2f49-479e-88f9-dd816bcec29a
"So far, suspected outbreaks have been reported in California, Colorado, Florida, Georgia, Idaho, Illinois, Indiana, Maryland, Massachusetts, New Hampshire, Oregon, Rhode Island, Vermont, and Washington - but that list may not necessarily mean much.",Left,new-york-magazine,0,0,292fd477-47e4-4ec0-8974-c489b65c1098,95f98ac8-5a28-40f1-b1ad-79b1307b6878
African Americans comprise about 14 percent of the population but account for 26.6 percent of arrests.,Right,the-federalist,0,0,946393b3-fb74-4693-a68d-33545cfaa218,9a5bf7a6-3793-48f9-ac1d-79da916a88e7
"Volunteer students get hands-on practice in historical restoration; local craftspeople get jobs; and communities help house and feed the teams, and donate the material.",Center,christian-science-monitor,0,0,51468e70-d75b-4f00-9de8-1b5e68835860,29d9921e-c3c3-4feb-adbe-56bd93069f46
"The 1.3-million-square-mile waterway is vital to international trade, with an estimated third of global shipping worth trillions of dollars passing through each year.",Lean Left,cnn,0,0,d1f5495f-3ebf-4c65-80bc-74f12b63de60,3fa7aa34-1578-4749-b671-958d22e22e30
